Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,234036,168171,17856,48009,37580,7436930,452,0
XML,43879,35060,3087,5732,0,2143224,178,0
C Header,22110,11185,6923,4002,313,788302,268,0
Autoconf,2348,1503,558,287,52,89616,92,0
Perl,1896,1751,38,107,93,78183,3,0
Python,1646,1076,391,179,96,55999,10,0
Systemd,1359,1215,0,144,0,42597,109,0
BASH,1303,939,212,152,240,37694,2,0
m4,1122,1041,28,53,0,59083,5,0
Snakemake,622,308,148,166,0,29332,23,0
Shell,496,359,68,69,58,14628,8,0
Extensible Stylesheet Language Transformations,248,216,0,32,0,7398,2,0
Plain Text,237,228,0,9,0,5668,2,0
CSS,196,151,3,42,0,3097,1,0
JavaScript,185,148,6,31,16,7059,3,0
ReStructuredText,174,140,0,34,0,5011,5,0
Makefile,58,31,20,7,4,1669,3,0
HTML,17,14,0,3,0,497,1,0
YAML,14,14,0,0,0,655,1,0
Vim Script,9,7,2,0,0,258,2,0
Emacs Lisp,7,3,3,1,0,210,1,0
