Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,248038,178242,18814,50982,39617,7901403,483,0
XML,46545,37320,3199,6026,0,2284928,184,0
C Header,23190,11777,7213,4200,317,826433,282,0
Autoconf,2496,1596,595,305,55,94906,97,0
Perl,1896,1751,38,107,93,78183,3,0
Python,1648,1078,391,179,96,56096,10,0
Systemd,1427,1277,0,150,0,44932,113,0
BASH,1303,939,212,152,240,37694,2,0
m4,1141,1059,28,54,0,60368,5,0
Snakemake,620,309,146,165,0,29174,23,0
Shell,496,359,68,69,58,14566,8,0
Extensible Stylesheet Language Transformations,248,216,0,32,0,7398,2,0
Plain Text,239,230,0,9,0,5703,2,0
CSS,196,151,3,42,0,3097,1,0
JavaScript,185,148,6,31,16,7059,3,0
ReStructuredText,174,140,0,34,0,5011,5,0
Makefile,59,32,20,7,4,1681,4,0
HTML,17,14,0,3,0,497,1,0
YAML,14,14,0,0,0,655,1,0
Vim Script,9,7,2,0,0,258,2,0
Emacs Lisp,7,3,3,1,0,210,1,0
