Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,229970,165377,17483,47110,37051,7307397,444,0
XML,43407,34722,3033,5652,0,2122698,175,0
C Header,21562,10877,6782,3903,302,770635,263,0
Autoconf,2293,1477,534,282,52,87895,89,0
Perl,1896,1751,38,107,93,78183,3,0
Python,1646,1076,391,179,96,55999,10,0
Systemd,1359,1215,0,144,0,42597,109,0
BASH,1303,939,212,152,240,37694,2,0
m4,1116,1036,28,52,0,58843,5,0
Snakemake,622,308,148,166,0,29329,23,0
Shell,496,359,68,69,58,14628,8,0
Extensible Stylesheet Language Transformations,248,216,0,32,0,7398,2,0
Plain Text,237,228,0,9,0,5668,2,0
CSS,196,151,3,42,0,3097,1,0
JavaScript,185,148,6,31,16,7059,3,0
ReStructuredText,174,140,0,34,0,5011,5,0
Makefile,58,31,20,7,4,1669,3,0
HTML,17,14,0,3,0,497,1,0
YAML,14,14,0,0,0,655,1,0
Vim Script,9,7,2,0,0,258,2,0
Emacs Lisp,7,3,3,1,0,210,1,0
