Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,94412,66854,5686,21872,16268,2920238,152,0
XML,15175,12226,994,1955,0,763164,55,0
C Header,8933,4554,2550,1829,113,299562,105,0
Autoconf,1824,1346,283,195,43,82162,49,0
Vala,1577,1166,76,335,120,62083,4,0
Systemd,1336,1146,0,190,0,39893,87,0
m4,749,649,46,54,0,40621,7,0
License,339,281,0,58,0,17987,1,0
Shell,315,235,31,49,20,12297,2,0
Python,297,202,8,87,52,10500,2,0
Snakemake,94,37,32,25,0,3357,2,0
Makefile,35,9,20,6,0,1053,2,0
Extensible Stylesheet Language Transformations,29,20,0,9,0,1043,1,0
AWK,13,11,0,2,0,192,1,0
Emacs Lisp,7,3,3,1,0,210,1,0
Vim Script,4,3,1,0,0,114,1,0
