Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,170658,122905,13346,34407,28539,5435024,328,0
XML,32677,26132,2305,4240,0,1599768,131,0
C Header,15081,7688,4621,2772,199,533611,192,0
Autoconf,2007,1296,459,252,50,78442,77,0
Perl,1800,1675,34,91,85,75380,2,0
Python,1452,876,411,165,94,50372,9,0
Systemd,1168,1043,0,125,0,37029,89,0
Zsh,1043,974,17,52,64,42638,1,0
BASH,1016,736,184,96,193,30371,2,0
Shell,984,698,161,125,87,32632,8,0
Snakemake,829,430,178,221,0,44812,23,0
m4,654,579,33,42,0,41278,5,0
Plain Text,332,293,0,39,0,9562,3,0
CSS,196,151,3,42,0,3097,1,0
JavaScript,185,148,6,31,16,7059,3,0
ReStructuredText,140,111,0,29,0,4150,4,0
Extensible Stylesheet Language Transformations,134,111,0,23,0,4264,2,0
Makefile,58,31,20,7,4,1669,3,0
HTML,17,14,0,3,0,497,1,0
AWK,13,11,0,2,0,192,1,0
Vim Script,8,6,2,0,0,228,2,0
Emacs Lisp,7,3,3,1,0,210,1,0
