Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,813155,605792,38525,168838,133586,29784579,1527,0
Plain Text,293990,245896,0,48094,0,8010068,45,0
XML,142782,112782,2350,27650,0,6998671,426,0
C Header,100125,61049,23324,15752,1722,3759808,1108,0
Python,37625,33256,1319,3050,1829,2000398,55,0
Shell,36958,26646,4328,5984,1902,1304767,329,0
Markdown,16008,12809,0,3199,0,878734,86,0
Meson,14460,12696,520,1244,645,501072,206,0
Autoconf,13519,9137,1989,2393,441,548188,168,0
Systemd,9593,8611,0,982,0,276589,662,0
BASH,3403,2525,480,398,494,116199,2,0
CSV,2676,2676,0,0,0,100809,2,0
YAML,1746,1463,100,183,0,50980,28,0
Snakemake,1366,723,295,348,4,64774,56,0
JSON,855,843,0,12,0,26443,2,0
HTML,632,515,9,108,0,25845,6,0
CSS,574,522,16,36,0,10932,1,0
Patch,486,389,0,97,0,9963,1,0
Extensible Stylesheet Language Transformations,353,316,0,37,0,13166,2,0
CodeQL,169,82,75,12,18,6054,2,0
AWK,116,99,9,8,3,2537,9,0
Emacs Lisp,43,30,10,3,0,1838,2,0
Vim Script,21,8,10,3,0,825,1,0
SVG,18,16,2,0,0,3782,2,0
Makefile,12,6,2,4,0,281,2,0
Dockerfile,5,5,0,0,0,156,1,0
INI,2,2,0,0,0,44,1,0
sed,2,1,1,0,0,72,1,0
