Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,131197,94179,10067,26951,22060,4165405,233,0
XML,27272,21782,2044,3446,0,1346742,117,0
C Header,11487,5871,3474,2142,134,406103,140,0
Autoconf,1712,1100,400,212,43,64428,66,0
Perl,1539,1455,32,52,60,66495,1,0
Systemd,1185,1050,0,135,0,37714,81,0
BASH,864,610,164,90,188,26410,1,0
Snakemake,831,414,199,218,0,44101,20,0
Shell,754,538,106,110,86,27340,6,0
m4,673,598,33,42,0,40361,5,0
Python,484,334,30,120,92,16259,4,0
Plain Text,324,285,0,39,0,9560,3,0
JavaScript,185,148,6,31,16,7059,3,0
Makefile,58,31,20,7,4,1669,3,0
Extensible Stylesheet Language Transformations,50,39,0,11,0,1607,1,0
AWK,13,11,0,2,0,192,1,0
Vim Script,8,6,2,0,0,228,2,0
Emacs Lisp,7,3,3,1,0,210,1,0
