Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,82356,58095,4889,19372,14203,2548481,136,0
XML,13711,11127,850,1734,0,693360,47,0
C Header,8120,4175,2317,1628,106,288401,93,0
Autoconf,1798,1336,270,192,43,81166,47,0
Vala,1587,1176,76,335,120,62385,4,0
Systemd,1408,1207,0,201,0,41488,98,0
m4,744,644,46,54,0,40035,7,0
Shell,347,258,33,56,24,12803,2,0
License,339,281,0,58,0,17987,1,0
Python,297,202,8,87,52,10500,2,0
Snakemake,94,37,32,25,0,3357,2,0
AWK,13,11,0,2,0,192,1,0
Emacs Lisp,7,3,3,1,0,210,1,0
