Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,362441,259458,26838,76145,59284,11833471,691,0
XML,60638,47639,4207,8792,0,2577505,238,0
C Header,34984,18842,9904,6238,535,1249140,430,0
Autoconf,3587,2447,721,419,172,139431,100,0
Perl,1992,1901,27,64,40,81975,3,0
Systemd,1979,1755,0,224,0,59645,177,0
Python,1875,1538,189,148,138,68474,11,0
BASH,1500,1170,192,138,259,44436,3,0
Shell,1392,1069,110,213,120,37036,20,0
m4,1152,878,213,61,0,71456,13,0
Snakemake,611,314,139,158,0,28102,20,0
HTML,544,453,3,88,0,23261,1,0
Patch,492,395,0,97,0,9982,1,0
Extensible Stylesheet Language Transformations,363,319,0,44,0,13856,2,0
Markdown,84,53,0,31,0,4311,4,0
Makefile,58,31,20,7,4,1669,3,0
Vim Script,24,10,11,3,0,878,2,0
Emacs Lisp,23,12,8,3,0,935,1,0
YAML,14,14,0,0,0,616,1,0
