Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,327842,233321,27198,67323,52109,10572478,615,0
HEX,63488,63488,0,0,0,4225824,1,0
XML,53104,42612,3518,6974,0,2594658,204,0
C Header,32397,17005,9536,5856,406,1141540,374,0
Autoconf,3389,2266,707,416,191,128233,109,0
Python,2310,1607,467,236,138,81826,14,0
Perl,1904,1757,39,108,95,78300,3,0
Systemd,1670,1480,0,190,0,50584,144,0
BASH,1304,940,212,152,240,37740,2,0
m4,1270,1155,48,67,0,68361,8,0
Snakemake,638,323,148,167,0,30019,23,0
Shell,395,295,47,53,51,12007,6,0
Extensible Stylesheet Language Transformations,294,258,0,36,0,8880,2,0
Plain Text,239,230,0,9,0,5703,2,0
CSS,196,151,3,42,0,3097,1,0
JavaScript,185,148,6,31,16,7059,3,0
ReStructuredText,174,140,0,34,0,5011,5,0
Makefile,58,31,20,7,4,1669,3,0
HTML,17,14,0,3,0,497,1,0
YAML,14,14,0,0,0,668,1,0
Vim Script,9,7,2,0,0,258,2,0
Emacs Lisp,7,3,3,1,0,210,1,0
