Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,102945,68614,22587,11744,16548,3191401,139,0
HTML,39985,34947,942,4096,0,1475793,124,0
C Header,13409,4974,6797,1638,58,512183,80,0
Shell,8227,6272,1205,750,922,240056,17,0
Plain Text,2509,1945,0,564,0,107955,7,0
Autoconf,1401,913,246,242,125,39499,29,0
Perl,1138,574,451,113,97,36287,12,0
Prolog,973,973,0,0,0,12638,18,0
Module-Definition,917,617,286,14,0,23657,5,0
m4,797,663,32,102,0,20973,18,0
Makefile,709,196,441,72,39,28087,8,0
Expect,438,437,1,0,0,7620,30,0
Go Template,230,191,0,39,0,7074,1,0
License,180,158,0,22,0,7940,4,0
Windows Resource-Definition Script,84,35,28,21,0,2003,1,0
C++,59,55,0,4,11,987,1,0
AWK,56,56,0,0,3,1575,1,0
Forth,53,53,0,0,0,1794,1,0
