Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,79324,54871,16092,8361,12583,2438729,110,0
HTML,36186,31322,929,3935,0,1329045,116,0
C Header,10505,4667,4634,1204,117,392073,59,0
Autoconf,1083,756,159,168,98,29953,18,0
Prolog,973,973,0,0,0,12638,18,0
Perl,885,375,430,80,47,31395,9,0
Module-Definition,792,534,254,4,0,19582,2,0
Shell,790,535,188,67,220,25505,13,0
Makefile,679,182,428,69,37,27718,7,0
m4,635,544,20,71,0,16006,13,0
Expect,440,439,1,0,0,7654,30,0
Go Template,230,191,0,39,0,7074,1,0
License,118,112,0,6,0,5822,2,0
Windows Resource-Definition Script,84,35,28,21,0,2003,1,0
C++,59,55,0,4,11,987,1,0
Plain Text,56,47,0,9,0,1529,2,0
AWK,56,56,0,0,3,1575,1,0
