Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,108355,72329,23641,12385,17289,3382951,144,0
HTML,40575,35483,948,4144,0,1494942,126,0
C Header,16665,5170,9688,1807,63,634362,86,0
Shell,8229,6273,1205,751,922,240079,17,0
Plain Text,2603,2026,0,577,0,112306,8,0
Perl,1634,961,494,179,130,47402,13,0
Autoconf,1434,942,244,248,127,40533,31,0
Prolog,973,973,0,0,0,12638,18,0
Module-Definition,953,625,310,18,0,24559,5,0
m4,770,635,32,103,0,19879,19,0
Makefile,726,200,445,81,39,28154,8,0
Expect,379,378,1,0,0,6721,30,0
Go Template,230,191,0,39,0,7074,1,0
License,192,166,0,26,0,8394,4,0
Windows Resource-Definition Script,84,35,28,21,0,2003,1,0
C++,59,55,0,4,11,987,1,0
AWK,56,56,0,0,3,1575,1,0
Forth,53,53,0,0,0,1794,1,0
