Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,80376,55160,16865,8351,12664,2470621,110,0
HTML,36385,31506,932,3947,0,1338494,117,0
C Header,10731,4613,4916,1202,111,396473,59,0
Autoconf,1105,777,157,171,104,30276,18,0
Prolog,973,973,0,0,0,12638,18,0
Perl,880,378,429,73,46,30259,9,0
Module-Definition,798,532,262,4,0,19784,2,0
Shell,787,537,182,68,220,25209,13,0
m4,660,567,20,73,0,16454,13,0
Makefile,642,186,390,66,38,25354,7,0
Expect,440,439,1,0,0,7654,30,0
Go Template,230,191,0,39,0,7074,1,0
License,116,114,0,2,0,5654,2,0
Windows Resource-Definition Script,84,35,28,21,0,2003,1,0
C++,59,55,0,4,11,987,1,0
Plain Text,56,47,0,9,0,1529,2,0
AWK,56,56,0,0,3,1575,1,0
Forth,53,53,0,0,0,1794,1,0
