Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,80211,55505,16234,8472,12723,2452801,110,0
HTML,36181,31317,929,3935,0,1327568,116,0
C Header,10519,4679,4634,1206,116,387330,59,0
Autoconf,1074,748,160,166,99,29650,17,0
Prolog,973,973,0,0,0,12638,18,0
Perl,885,375,430,80,47,30891,9,0
Module-Definition,768,508,254,6,0,18688,2,0
Shell,744,526,152,66,215,23628,13,0
m4,616,527,19,70,0,15640,12,0
Expect,440,439,1,0,0,7654,30,0
Makefile,422,178,178,66,36,16674,7,0
Go Template,230,191,0,39,0,7074,1,0
License,118,112,0,6,0,5696,2,0
Windows Resource-Definition Script,84,35,28,21,0,2003,1,0
C++,59,55,0,4,11,987,1,0
Plain Text,56,47,0,9,0,1529,2,0
AWK,56,56,0,0,3,1575,1,0
