Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,80135,55407,16249,8479,12736,2450528,110,0
HTML,35160,30452,918,3790,0,1291638,109,0
C Header,10445,4648,4617,1180,114,386396,59,0
Prolog,973,973,0,0,0,12638,18,0
Perl,885,375,430,80,47,30891,9,0
Autoconf,799,552,153,94,83,23306,2,0
Module-Definition,768,520,242,6,0,18676,2,0
Shell,764,560,131,73,223,24173,9,0
Expect,440,439,1,0,0,7654,30,0
m4,416,349,17,50,0,11197,9,0
Go Template,230,191,0,39,0,7074,1,0
License,118,112,0,6,0,5696,2,0
Windows Resource-Definition Script,84,35,28,21,0,2003,1,0
C++,59,55,0,4,11,987,1,0
Plain Text,56,47,0,9,0,1529,2,0
AWK,55,55,0,0,3,1538,1,0
