Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,573062,445492,59046,68524,83914,20290723,1354,0
C Header,135907,96343,30050,9514,1250,5990483,546,0
Assembly,47627,39408,4369,3850,914,1459068,98,0
Shell,5770,5103,175,492,519,176708,16,0
Makefile,5679,4642,47,990,2,271564,87,0
Plain Text,2518,1981,0,537,0,98238,17,0
CSS,2019,1755,73,191,0,36856,1,0
C++,1036,782,122,132,126,32189,3,0
Perl,546,380,80,86,42,15691,2,0
XML Schema,198,175,0,23,0,10793,1,0
License,81,66,0,15,0,3261,1,0
Coq,73,73,0,0,1,2003,8,0
BASH,58,43,4,11,7,2614,1,0
V,33,33,0,0,1,1089,1,0
HTML,25,19,2,4,0,732,2,0
