Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,610616,482889,59315,68412,83253,22710009,1457,0
C Header,130399,88082,32034,10283,1151,5667770,607,0
Assembly,61256,51294,5177,4785,536,1909136,155,0
Makefile,6721,5443,76,1202,3,337111,90,0
Shell,6361,5612,222,527,542,191454,13,0
CSS,2021,1756,73,192,0,36725,1,0
Plain Text,1040,768,0,272,0,37263,10,0
Perl,811,502,183,126,87,23157,2,0
Objective C,686,532,38,116,90,24702,1,0
License,66,51,0,15,0,2767,1,0
Markdown,42,29,0,13,0,1622,1,0
Coq,28,28,0,0,0,474,7,0
YAML,26,26,0,0,0,471,1,0
HTML,25,19,2,4,0,732,2,0
