Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,526390,407668,55513,63209,77478,18580251,1246,0
C Header,131215,93988,28177,9050,1288,5798567,505,0
Assembly,44225,36452,4075,3698,864,1348972,92,0
Shell,5273,4608,197,468,473,159380,19,0
Makefile,5230,4305,46,879,2,252893,78,0
Plain Text,2395,1888,0,507,0,92102,17,0
C++,1036,782,122,132,126,32097,3,0
Perl,430,309,62,59,36,12181,1,0
XML Schema,170,149,0,21,0,9011,1,0
Coq,69,69,0,0,1,1849,8,0
BASH,58,43,4,11,7,2614,1,0
License,50,38,0,12,0,2267,1,0
V,31,31,0,0,1,1013,1,0
