Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
C,/libavformat/4xm.c,4xm.c,359,273,42,44,50,12073,267
C,/libavcodec/4xm.c,4xm.c,991,808,43,140,167,33761,653
C,/libavcodec/8bps.c,8bps.c,230,143,54,33,17,6562,154
C,/libavcodec/8svx.c,8svx.c,245,152,60,33,27,8181,174
License,/LICENSE,LICENSE,46,34,0,12,0,2005,35
Makefile,/doc/Makefile,Makefile,64,46,0,18,0,1877,45
Makefile,/libavcodec/sparc/Makefile,Makefile,2,2,0,0,0,148,3
Makefile,/tests/Makefile,Makefile,153,124,0,29,0,5244,122
Makefile,/libavfilter/x86/Makefile,Makefile,2,2,0,0,0,122,3
Makefile,/libavcodec/sh4/Makefile,Makefile,3,3,0,0,0,222,4
Makefile,/libavformat/Makefile,Makefile,377,362,4,11,0,20660,361
Makefile,/libavcodec/Makefile,Makefile,794,756,12,26,0,46791,714
Makefile,/libavcodec/ppc/Makefile,Makefile,25,20,0,5,0,1384,21
Makefile,/libavcodec/bfin/Makefile,Makefile,7,7,0,0,0,518,8
Makefile,/libavfilter/Makefile,Makefile,171,154,1,16,0,8839,156
Makefile,/libswresample/Makefile,Makefile,10,6,0,4,0,177,7
Makefile,/libswscale/Makefile,Makefile,31,23,0,8,0,1067,24
Makefile,/Makefile,Makefile,176,125,5,46,0,4558,129
Makefile,/libavdevice/Makefile,Makefile,43,34,2,7,0,1872,37
Makefile,/libavcodec/alpha/Makefile,Makefile,6,6,0,0,0,444,7
Makefile,/libavcodec/arm/Makefile,Makefile,96,69,0,27,0,4931,67
Makefile,/libavcodec/mips/Makefile,Makefile,3,3,0,0,0,222,4
Makefile,/doc/examples/Makefile,Makefile,21,13,1,7,0,475,15
Makefile,/libavutil/Makefile,Makefile,95,84,0,11,0,5759,85
Makefile,/libpostproc/Makefile,Makefile,8,5,0,3,0,111,6
Makefile,/libavcodec/x86/Makefile,Makefile,86,73,0,13,0,4707,74
C,/libavformat/a64.c,a64.c,175,117,43,15,22,6484,135
C Header,/libavcodec/a64colors.h,a64colors.h,52,22,25,5,0,1483,44
C Header,/libavcodec/a64enc.h,a64enc.h,55,22,26,7,0,1479,44
C,/libavcodec/a64multienc.c,a64multienc.c,387,280,62,45,59,13405,278
C Header,/libavcodec/a64tables.h,a64tables.h,150,116,27,7,0,3347,57
C Header,/libavcodec/aac.h,aac.h,306,183,88,35,0,9819,218
C Header,/libavcodec/arm/aac.h,aac.h,143,115,19,9,1,5946,102
Makefile,/tests/fate/aac.mak,aac.mak,77,59,0,18,0,2908,60
C,/libavcodec/aac_ac3_parser.c,aac_ac3_parser.c,103,66,27,10,17,3537,87
C Header,/libavcodec/aac_ac3_parser.h,aac_ac3_parser.h,66,36,21,9,0,2071,55
C,/libavcodec/aac_adtstoasc_bsf.c,aac_adtstoasc_bsf.c,114,74,24,16,11,3859,89
C,/libavcodec/aac_parser.c,aac_parser.c,69,41,21,7,1,2154,58
C,/libavcodec/aac_tablegen.c,aac_tablegen.c,37,11,21,5,0,1124,29
C Header,/libavcodec/aac_tablegen.h,aac_tablegen.h,43,17,21,5,1,1330,35
C Header,/libavcodec/aac_tablegen_decl.h,aac_tablegen_decl.h,34,10,21,3,0,1200,28
C,/libavcodec/aacadtsdec.c,aacadtsdec.c,70,38,23,9,4,2591,59
C Header,/libavcodec/aacadtsdec.h,aacadtsdec.h,54,17,31,6,0,1858,45
C,/libavcodec/aaccoder.c,aaccoder.c,1141,1012,74,55,233,44963,755
C,/libavformat/aacdec.c,aacdec.c,94,59,22,13,16,2806,76
C,/libavcodec/aacdec.c,aacdec.c,2821,2191,335,295,611,100429,1739
C Header,/libavcodec/aacdectab.h,aacdectab.h,104,53,37,14,0,3592,75
C,/libavcodec/aacenc.c,aacenc.c,794,602,85,107,113,27487,538
C Header,/libavcodec/aacenc.h,aacenc.h,87,49,23,15,0,3070,69
C,/libavcodec/aacps.c,aacps.c,1040,907,66,67,151,38987,775
C Header,/libavcodec/aacps.h,aacps.h,82,53,21,8,0,2988,72
C,/libavcodec/aacps_tablegen.c,aacps_tablegen.c,93,62,21,10,2,2825,62
