Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,703576,554092,68277,81207,104112,25601227,1650,0
C Header,156558,107709,37076,11773,1630,6792757,658,0
Assembly,65562,54411,6030,5121,1052,2038585,153,0
Makefile,8086,6499,80,1507,2,410686,99,0
Shell,6971,6129,267,575,623,215386,20,0
Plain Text,2067,1685,0,382,0,83883,13,0
C++,1636,1247,166,223,230,51931,4,0
Perl,893,612,125,156,69,25939,5,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
Objective C,357,240,35,82,27,11034,1,0
XML Schema,260,230,0,30,0,14134,1,0
CSS,165,138,0,27,0,2494,1,0
License,103,88,0,15,0,3608,1,0
Coq,66,66,0,0,1,1767,8,0
Python,59,49,2,8,13,1743,2,0
BASH,58,43,4,11,7,2618,1,0
HTML,55,44,5,6,0,1616,1,0
V,31,31,0,0,0,966,1,0
