Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,611957,476528,62676,72753,90942,21717412,1490,0
C Header,145596,101655,33276,10665,1493,6378456,602,0
Assembly,52118,43061,4914,4143,973,1576043,119,0
Makefile,6823,5527,50,1246,2,345722,91,0
Shell,6048,5376,164,508,553,184084,18,0
Plain Text,2529,1990,0,539,0,98389,17,0
CSS,2168,1880,73,215,0,39113,2,0
C++,1035,781,122,132,126,32093,3,0
Perl,731,503,101,127,50,20889,3,0
XML Schema,198,175,0,23,0,10782,1,0
License,97,82,0,15,0,3502,1,0
HTML,80,63,7,10,0,2348,3,0
Coq,66,66,0,0,1,1767,8,0
BASH,58,43,4,11,7,2614,1,0
Python,33,29,1,3,8,1018,1,0
V,33,33,0,0,1,1086,1,0
