Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Python,248738,185518,31784,31436,15834,9857937,1863,0
Plain Text,111838,80960,0,30878,0,4288199,344,0
JavaScript,12108,8977,1624,1507,2174,472093,26,0
HTML,3641,3151,18,472,0,171568,174,0
CSS,2800,2155,101,544,0,58856,26,0
JSON,2445,2428,0,17,0,86733,60,0
XML,738,734,2,2,0,37265,31,0
Batch,197,173,1,23,65,5630,2,0
Makefile,162,129,5,28,3,5553,2,0
Shell,99,74,15,10,15,4260,5,0
License,82,66,0,16,0,4608,3,0
ReStructuredText,69,47,0,22,0,2695,2,0
Autoconf,38,38,0,0,0,1639,1,0
SQL,15,12,2,1,0,906,3,0
SVG,10,10,0,0,1,37553,4,0
CSV,4,4,0,0,0,57,1,0
Smarty Template,3,3,0,0,0,130,1,0
