Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Python,449667,369129,38030,42508,23841,16472964,2746,0
Plain Text,151918,109662,0,42256,0,6436727,608,0
JavaScript,26459,18364,4062,4033,3264,1199501,109,0
CSS,5485,4354,137,994,0,141855,42,0
HTML,5371,4829,13,529,0,242931,353,0
JSON,1597,1594,0,3,0,75779,53,0
SVG,1414,1410,4,0,1,553532,30,0
YAML,362,318,7,37,0,9536,10,0
XML,230,228,2,0,0,9056,14,0
Batch,199,174,1,24,69,5353,1,0
Makefile,176,137,8,31,3,6045,2,0
ReStructuredText,114,78,0,36,0,4273,4,0
License,102,82,0,20,0,5689,4,0
INI,77,63,6,8,0,1700,1,0
Markdown,55,42,0,13,0,2568,5,0
Shell,28,16,8,4,3,809,1,0
Autoconf,22,21,1,0,0,392,2,0
Smarty Template,9,8,0,1,0,392,2,0
TOML,7,6,0,1,0,199,1,0
CSV,4,4,0,0,0,57,1,0
