Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Python,260161,195643,32197,32321,16419,10294758,1898,0
Plain Text,109576,79132,0,30444,0,4179014,349,0
JavaScript,12851,8926,2026,1899,2476,490888,28,0
HTML,3588,3104,18,466,0,171153,172,0
JSON,3150,3133,0,17,0,115238,64,0
CSS,2804,2158,101,545,0,58951,26,0
XML,738,734,2,2,0,37265,31,0
Batch,197,173,1,23,65,5630,2,0
Makefile,162,129,5,28,3,5553,2,0
License,82,66,0,16,0,4608,3,0
ReStructuredText,77,53,0,24,0,2972,3,0
Shell,62,44,11,7,12,2575,3,0
Autoconf,39,39,0,0,0,1719,1,0
SQL,15,12,2,1,0,906,3,0
SVG,10,10,0,0,1,37553,4,0
CSV,4,4,0,0,0,57,1,0
Smarty Template,3,3,0,0,0,130,1,0
