Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Python,472058,388454,38872,44732,25189,17326089,2788,0
Plain Text,157809,113412,0,44397,0,6604224,644,0
JavaScript,27711,18947,3985,4779,3774,1326271,112,0
HTML,5569,5013,13,543,0,254694,361,0
CSS,5539,4387,154,998,0,143606,46,0
JSON,1646,1643,0,3,0,77121,53,0
SVG,1466,1462,4,0,1,555677,31,0
YAML,707,636,7,64,0,20880,14,0
XML,230,228,2,0,0,9056,14,0
Batch,208,182,1,25,72,5635,1,0
Makefile,184,144,8,32,3,6362,2,0
ReStructuredText,118,80,0,38,0,4435,4,0
License,106,86,0,20,0,5975,5,0
INI,89,74,6,9,0,1891,1,0
Markdown,70,54,0,16,0,3346,6,0
Smarty Template,29,27,0,2,0,858,3,0
Autoconf,22,21,1,0,0,392,2,0
TOML,12,10,0,2,0,292,1,0
CSV,4,4,0,0,0,57,1,0
