Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Python,436479,356841,37887,41751,23008,15950235,2734,0
Plain Text,146397,106246,0,40151,0,6304463,584,0
JavaScript,26194,18218,3993,3983,3278,1187918,104,0
HTML,5288,4748,11,529,0,238156,353,0
CSS,5229,4151,127,951,0,136102,42,0
JSON,1575,1572,0,3,0,75410,51,0
SVG,1135,1131,4,0,1,550935,30,0
XML,235,232,3,0,0,9304,15,0
YAML,203,179,5,19,0,5114,7,0
Batch,199,174,1,24,69,5353,1,0
Makefile,171,134,7,30,3,5971,2,0
ReStructuredText,114,78,0,36,0,4273,4,0
License,102,82,0,20,0,5689,4,0
INI,77,63,6,8,0,1702,1,0
Markdown,55,42,0,13,0,2568,5,0
Shell,28,16,8,4,3,809,1,0
Autoconf,16,16,0,0,0,276,1,0
Smarty Template,9,8,0,1,0,392,2,0
TOML,7,6,0,1,0,220,1,0
CSV,4,4,0,0,0,57,1,0
