Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Python,269864,203253,32787,33824,16840,10603718,2031,0
Plain Text,110768,79965,0,30803,0,4219574,350,0
JavaScript,12889,8938,2043,1908,2478,492451,28,0
HTML,3615,3130,18,467,0,171865,182,0
JSON,3151,3134,0,17,0,115316,65,0
CSS,2804,2158,101,545,0,58951,26,0
XML,752,748,2,2,0,38215,31,0
Batch,197,173,1,23,65,5630,2,0
Makefile,167,133,5,29,3,5765,2,0
License,82,66,0,16,0,4608,3,0
ReStructuredText,77,53,0,24,0,2972,3,0
Shell,62,44,11,7,12,2575,3,0
Autoconf,40,40,0,0,0,1774,1,0
SQL,15,12,2,1,0,906,3,0
SVG,10,10,0,0,1,37553,4,0
CSV,4,4,0,0,0,57,1,0
Smarty Template,3,3,0,0,0,130,1,0
