Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Python,310543,239175,34256,37112,18681,12062424,2366,0
Plain Text,125644,91288,0,34356,0,5532793,425,0
JavaScript,19905,13626,3416,2863,2874,797260,44,0
HTML,4067,3538,19,510,0,187817,295,0
CSS,3525,2754,115,656,0,71668,31,0
JSON,1427,1424,0,3,0,72882,44,0
XML,220,218,2,0,0,9108,15,0
Batch,197,173,1,23,65,5630,2,0
Makefile,167,133,5,29,3,5765,2,0
SVG,136,136,0,0,1,47319,28,0
License,102,82,0,20,0,5689,4,0
ReStructuredText,85,59,0,26,0,3337,3,0
INI,71,57,6,8,0,1569,1,0
Shell,28,16,8,4,3,809,1,0
Autoconf,17,17,0,0,0,307,1,0
CSV,4,4,0,0,0,57,1,0
Smarty Template,3,3,0,0,0,130,1,0
