Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Python,245315,181991,32268,31056,15737,9680498,1826,0
Plain Text,109370,78999,0,30371,0,4173005,338,0
JavaScript,12114,8983,1624,1507,2174,472327,26,0
HTML,3841,3334,18,489,0,178905,185,0
CSS,2780,2140,100,540,0,58480,26,0
JSON,2470,2452,0,18,0,87166,60,0
XML,770,766,2,2,0,38674,33,0
Batch,197,173,1,23,65,5630,2,0
Makefile,154,123,5,26,2,5332,2,0
Shell,99,74,15,10,15,4260,5,0
License,82,66,0,16,0,4608,3,0
ReStructuredText,69,47,0,22,0,2695,2,0
Autoconf,38,38,0,0,0,1647,1,0
SQL,15,12,2,1,0,906,3,0
SVG,10,10,0,0,1,37553,4,0
CSV,4,4,0,0,0,57,1,0
Smarty Template,3,3,0,0,0,130,1,0
