Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Python,252627,188962,31985,31680,16025,10025357,1872,0
Plain Text,113196,81925,0,31271,0,4345177,352,0
JavaScript,12848,8923,2026,1899,2476,490727,26,0
HTML,3670,3173,18,479,0,172919,179,0
JSON,2898,2881,0,17,0,109304,62,0
CSS,2800,2155,101,544,0,58891,26,0
XML,738,734,2,2,0,37265,31,0
Batch,197,173,1,23,65,5630,2,0
Makefile,162,129,5,28,3,5553,2,0
License,82,66,0,16,0,4608,3,0
ReStructuredText,69,47,0,22,0,2695,2,0
Shell,62,44,11,7,12,2575,3,0
Autoconf,39,39,0,0,0,1719,1,0
SQL,15,12,2,1,0,906,3,0
SVG,10,10,0,0,1,37553,4,0
CSV,4,4,0,0,0,57,1,0
Smarty Template,3,3,0,0,0,130,1,0
