Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Python,312663,241709,33707,37247,18696,12163415,2386,0
Plain Text,126581,91936,0,34645,0,5567820,431,0
JavaScript,19944,13653,3421,2870,2874,800970,45,0
HTML,4642,4097,19,526,0,208718,302,0
CSS,3526,2755,115,656,0,71793,31,0
JSON,1427,1424,0,3,0,72881,44,0
XML,220,218,2,0,0,9108,15,0
Batch,189,165,1,23,65,5080,1,0
Makefile,171,134,7,30,3,5971,2,0
SVG,136,136,0,0,1,47319,28,0
License,102,82,0,20,0,5689,4,0
ReStructuredText,85,59,0,26,0,3323,3,0
INI,66,54,5,7,0,1404,1,0
Shell,28,16,8,4,3,809,1,0
Autoconf,17,17,0,0,0,307,1,0
CSV,4,4,0,0,0,57,1,0
Smarty Template,3,3,0,0,0,130,1,0
