Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Python,469568,386445,38716,44407,25065,17239758,2777,0
Plain Text,157657,113239,0,44418,0,6595816,640,0
JavaScript,27692,18922,3992,4778,3779,1325843,112,0
CSS,5551,4397,153,1001,0,143771,46,0
HTML,5549,4995,13,541,0,253231,361,0
JSON,1645,1642,0,3,0,77096,53,0
SVG,1466,1462,4,0,1,555677,31,0
YAML,692,626,7,59,0,20453,14,0
XML,230,228,2,0,0,9056,14,0
Batch,208,182,1,25,72,5635,1,0
Makefile,184,144,8,32,3,6362,2,0
ReStructuredText,118,80,0,38,0,4435,4,0
License,106,86,0,20,0,5975,5,0
INI,89,74,6,9,0,1891,1,0
Markdown,70,54,0,16,0,3365,6,0
Smarty Template,29,27,0,2,0,858,3,0
Autoconf,22,21,1,0,0,392,2,0
TOML,12,10,0,2,0,292,1,0
CSV,4,4,0,0,0,57,1,0
