Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Python,466123,383532,38567,44024,24822,17108169,2773,0
Plain Text,156988,112802,0,44186,0,6575543,635,0
JavaScript,27663,18898,3987,4778,3776,1324363,111,0
HTML,5526,4973,13,540,0,249907,361,0
CSS,5523,4378,150,995,0,142988,44,0
JSON,1645,1642,0,3,0,77096,53,0
SVG,1466,1462,4,0,1,555677,31,0
YAML,632,573,7,52,0,18826,12,0
XML,230,228,2,0,0,9056,14,0
Batch,208,182,1,25,72,5635,1,0
Makefile,184,144,8,32,3,6362,2,0
ReStructuredText,118,80,0,38,0,4435,4,0
License,106,86,0,20,0,5975,5,0
INI,89,74,6,9,0,1891,1,0
Markdown,55,42,0,13,0,2568,5,0
Smarty Template,29,27,0,2,0,858,3,0
Autoconf,22,21,1,0,0,392,2,0
TOML,12,10,0,2,0,292,1,0
CSV,4,4,0,0,0,57,1,0
