Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JavaScript,174862,103536,50693,20633,13626,5984643,1146,0
C++,148376,114860,14824,18692,27037,4590867,193,0
C Header,79218,40286,26023,12909,746,2599879,841,0
C,68174,62225,1864,4085,2045,2535764,20,0
Objective C,43562,32152,3746,7664,5139,1422430,117,0
Objective C++,42564,30819,4730,7015,4592,1214453,120,0
Plain Text,38870,38549,0,321,0,2315759,825,0
HTML,34639,30700,263,3676,0,1194343,819,0
Perl,3933,2840,534,559,384,117963,12,0
Happy,1744,1543,0,201,0,47281,2,0
Autoconf,1034,828,165,41,43,12612,5,0
Expect,956,949,4,3,0,28018,4,0
CSS,538,391,35,112,0,8331,13,0
XML,238,221,4,13,0,9058,10,0
License,100,70,0,30,0,3888,2,0
Shell,71,42,11,18,7,1558,3,0
Makefile,3,3,0,0,0,110,1,0
MATLAB,2,0,0,2,0,2,1,0
