Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,219718,164102,29258,26358,37336,5948238,336,0
C Header,118730,51126,45939,21665,1053,3663932,735,0
Objective C++,37684,23465,6911,7308,3032,994638,219,0
Autoconf,4328,2630,1124,574,4,85288,42,0
Java,3864,3076,254,534,358,126100,18,0
HTML,3812,3480,20,312,0,114058,64,0
Document Type Definition,2144,1756,0,388,0,90438,2,0
Objective C,1698,1275,96,327,239,34479,13,0
Happy,1272,1098,0,174,0,42174,2,0
CSS,1048,688,160,200,0,17056,2,0
Perl,570,424,126,20,32,16030,6,0
Plain Text,164,148,0,16,0,7070,2,0
Windows Resource-Definition Script,134,134,0,0,0,3826,6,0
XML,76,56,0,20,0,2036,2,0
JavaScript,58,44,2,12,4,928,2,0
License,22,20,0,2,0,1292,1,0
