Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,148985,114895,15252,18838,22986,4280437,233,0
C Header,114470,47957,45363,21150,783,3619212,747,0
Objective C++,56787,37472,8716,10599,5485,1559419,282,0
Objective C,7288,5335,510,1443,717,202646,33,0
Plain Text,3504,2920,0,584,0,96498,2,0
Autoconf,1448,1076,368,4,0,14390,8,0
CSS,1124,746,160,218,0,17550,2,0
Expect,764,764,0,0,0,18742,4,0
Perl,727,541,126,60,54,20522,7,0
Happy,648,561,0,87,0,21669,1,0
C,90,68,2,20,18,1852,2,0
JavaScript,29,22,1,6,2,464,1,0
License,22,20,0,2,0,1292,1,0
HTML,20,20,0,0,0,231,1,0
Shell,16,12,1,3,1,286,1,0
