Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JavaScript,174295,103101,50655,20539,13595,5966108,1139,0
C++,115091,88812,12047,14232,20620,3491467,152,0
C Header,65097,31710,22743,10644,525,2103086,729,0
Objective C,33201,24056,3025,6120,3641,1063094,109,0
Plain Text,31796,31475,0,321,0,1980693,572,0
Objective C++,28151,19788,4016,4347,3439,832815,113,0
HTML,25064,22467,166,2431,0,891672,572,0
C,22900,18678,2109,2113,3955,681364,23,0
Perl,3028,2169,396,463,310,87140,10,0
Happy,1646,1452,0,194,0,43413,2,0
Autoconf,917,752,133,32,43,11218,5,0
Expect,734,728,3,3,0,20517,4,0
CSS,622,413,88,121,0,9439,11,0
License,122,89,0,33,0,5072,3,0
XML,101,88,0,13,0,4194,2,0
Shell,71,42,11,18,7,1558,3,0
Makefile,3,3,0,0,0,110,1,0
MATLAB,2,0,0,2,0,2,1,0
