Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,110182,85000,11657,13525,19433,3317638,145,0
C Header,63385,30684,22512,10189,490,2042710,712,0
Objective C,43600,34219,3218,6163,3542,1384323,110,0
Plain Text,30171,29849,0,322,0,1800023,538,0
Objective C++,24593,17349,3542,3702,3054,733145,110,0
C,22813,18591,2109,2113,3955,677925,23,0
HTML,21482,19376,161,1945,0,808562,534,0
Happy,1653,1460,0,193,0,43912,2,0
Autoconf,967,725,214,28,43,11674,5,0
Perl,900,655,118,127,118,24587,6,0
Expect,742,736,3,3,0,20731,4,0
CSS,628,417,89,122,0,9686,11,0
License,122,89,0,33,0,5072,3,0
XML,101,88,0,13,0,4194,2,0
Shell,71,42,11,18,7,1558,3,0
JavaScript,29,22,1,6,2,464,1,0
