Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,89363,68913,9105,11345,14463,2581398,132,0
C Header,60510,27049,23861,9600,417,1899389,667,0
Objective C++,19367,13198,3207,2962,2262,556778,113,0
Objective C,18912,13673,1382,3857,1857,547561,92,0
Plain Text,2124,1808,0,316,0,58234,3,0
Autoconf,725,539,184,2,0,7206,4,0
Happy,653,566,0,87,0,21897,1,0
CSS,584,389,83,112,0,9318,1,0
Perl,512,384,71,57,62,14962,4,0
Expect,342,342,0,0,0,9636,4,0
JavaScript,29,22,1,6,2,464,1,0
License,22,20,0,2,0,1298,1,0
Shell,16,12,1,3,1,286,1,0
