Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JavaScript,174862,103536,50693,20633,13626,5984633,1146,0
C++,145703,112561,14697,18445,26566,4491097,192,0
C Header,78802,39989,26007,12806,722,2583183,839,0
C,67161,61135,1882,4144,2123,2511129,19,0
Objective C,43044,31751,3699,7594,5020,1402735,117,0
Objective C++,42296,30608,4708,6980,4552,1207365,120,0
Plain Text,38324,38003,0,321,0,2286918,797,0
HTML,33634,29887,263,3484,0,1174876,791,0
Perl,3933,2840,534,559,384,117963,12,0
Happy,1744,1543,0,201,0,47274,2,0
Autoconf,1036,830,165,41,43,12646,5,0
Expect,958,951,4,3,0,28106,4,0
CSS,538,391,35,112,0,8331,13,0
XML,238,221,4,13,0,9058,10,0
License,100,70,0,30,0,3888,2,0
Shell,71,42,11,18,7,1558,3,0
Makefile,3,3,0,0,0,110,1,0
MATLAB,2,0,0,2,0,2,1,0
