Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,107352,82833,11307,13212,18455,3207343,145,0
C Header,63484,30232,22931,10321,465,2038470,710,0
Objective C,41226,32376,3050,5800,3120,1301218,109,0
Objective C++,22924,16079,3354,3491,2795,673881,108,0
C,22716,18494,2109,2113,3955,673348,23,0
Plain Text,2296,1975,0,321,0,62510,3,0
Happy,1647,1455,0,192,0,43716,2,0
Autoconf,926,702,201,23,43,11164,5,0
Perl,900,655,118,127,118,24587,6,0
Expect,711,705,3,3,0,19880,4,0
CSS,563,367,89,107,0,8765,2,0
License,122,89,0,33,0,5072,3,0
Shell,56,35,8,13,6,957,2,0
JavaScript,29,22,1,6,2,464,1,0
