Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,96425,74536,9833,12056,15963,2783652,137,0
C Header,58777,27626,21588,9563,392,1857734,690,0
Objective C,35300,28420,2106,4774,2428,1071390,111,0
Objective C++,19878,13796,2968,3114,2256,572504,106,0
C,11628,8342,1770,1516,1991,356314,16,0
Plain Text,2200,1884,0,316,0,59842,3,0
Perl,895,649,118,128,115,23989,6,0
Autoconf,873,655,195,23,43,10664,5,0
Expect,683,683,0,0,0,19314,4,0
Happy,651,564,0,87,0,21878,1,0
CSS,565,376,82,107,0,8899,1,0
License,122,90,0,32,0,5186,3,0
Shell,56,35,8,13,6,957,2,0
JavaScript,29,22,1,6,2,464,1,0
