Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,100748,78055,10372,12321,16781,2958330,141,0
C Header,62727,29456,23084,10187,417,2003147,715,0
Objective C,37588,30077,2381,5130,2882,1156300,113,0
C,22667,18445,2109,2113,3955,669046,23,0
Objective C++,21125,14636,3204,3285,2465,616487,109,0
Plain Text,2257,1935,0,322,0,61641,3,0
Perl,895,649,118,128,115,23989,6,0
Autoconf,874,656,195,23,43,10677,5,0
Expect,685,685,0,0,0,19350,4,0
Happy,648,561,0,87,0,21645,1,0
CSS,564,376,79,109,0,8352,1,0
License,122,89,0,33,0,5072,3,0
Shell,56,35,8,13,6,957,2,0
JavaScript,29,22,1,6,2,464,1,0
