Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JavaScript,174308,103112,50655,20541,13595,5966919,1140,0
C++,130926,100850,13466,16610,23431,3958761,178,0
C Header,68319,33554,23386,11379,620,2208037,763,0
Objective C,34643,25222,3073,6348,3829,1110160,108,0
Plain Text,32547,32226,0,321,0,1994178,598,0
Objective C++,31257,22085,4333,4839,3734,916969,118,0
HTML,25959,23237,166,2556,0,912875,591,0
C,12310,9010,1773,1527,2006,384958,18,0
Perl,3119,2240,403,476,324,89082,11,0
Happy,1720,1520,0,200,0,46480,2,0
Autoconf,928,761,136,31,43,11365,5,0
Expect,754,748,3,3,0,21054,4,0
CSS,600,417,65,118,0,9170,13,0
XML,234,217,4,13,0,8929,9,0
License,100,70,0,30,0,3888,2,0
Shell,71,42,11,18,7,1558,3,0
Makefile,3,3,0,0,0,110,1,0
MATLAB,2,0,0,2,0,2,1,0
