Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JavaScript,174953,103612,50699,20642,13650,5987354,1146,0
C++,152903,118223,15263,19417,28108,4760866,194,0
C Header,80209,41030,26086,13093,757,2639856,845,0
C,68229,62280,1864,4085,2045,2537479,20,0
Objective C,46015,34018,3983,8014,5720,1515320,118,0
Objective C++,45177,32767,4945,7465,5031,1309493,119,0
Plain Text,42259,41929,0,330,0,2502483,937,0
HTML,40191,35261,312,4618,0,1307148,930,0
Perl,3962,2866,535,561,384,118335,12,0
Happy,1744,1543,0,201,0,47281,2,0
Autoconf,1038,832,165,41,43,12718,5,0
Expect,934,929,3,2,0,27524,4,0
CSS,538,391,35,112,0,8331,13,0
XML,238,221,4,13,0,9058,10,0
License,100,70,0,30,0,3888,2,0
Shell,71,42,11,18,7,1558,3,0
Makefile,3,3,0,0,0,110,1,0
MATLAB,2,0,0,2,0,2,1,0
