Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,87101,67250,8688,11163,13597,2492361,131,0
C Header,67919,29196,26117,12606,411,2146480,502,0
Objective C++,30981,20671,4601,5709,3107,849612,150,0
Objective C,17564,11292,3132,3140,1693,525610,58,0
Plain Text,1752,1460,0,292,0,48249,1,0
Autoconf,725,539,184,2,0,7206,4,0
Happy,649,562,0,87,0,21717,1,0
CSS,571,381,80,110,0,8968,1,0
Perl,443,338,70,35,42,12261,4,0
Expect,375,375,0,0,0,10322,2,0
HTML,48,48,0,0,0,581,3,0
C,44,35,2,7,9,1069,1,0
JavaScript,29,22,1,6,2,464,1,0
License,22,20,0,2,0,1292,1,0
Shell,16,12,1,3,1,286,1,0
