Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JavaScript,174614,103356,50677,20581,13645,5977275,1143,0
C++,135216,104274,13715,17227,24582,4114358,189,0
C Header,74889,37585,25174,12130,627,2430406,810,0
Objective C++,39605,28556,4578,6471,3959,1112637,124,0
Objective C,36931,27044,3173,6714,4077,1183807,111,0
Plain Text,34827,34506,0,321,0,2115508,672,0
HTML,28616,25461,211,2944,0,972013,665,0
C,12346,9047,1773,1526,2006,386235,18,0
Perl,3162,2279,404,479,334,90482,11,0
Happy,1733,1533,0,200,0,47071,2,0
Autoconf,941,774,136,31,43,11486,5,0
Expect,912,906,3,3,0,26733,4,0
CSS,537,390,35,112,0,8472,13,0
XML,234,217,4,13,0,8929,9,0
License,100,70,0,30,0,3888,2,0
Shell,71,42,11,18,7,1558,3,0
Makefile,3,3,0,0,0,110,1,0
MATLAB,2,0,0,2,0,2,1,0
