Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JavaScript,129408,111859,12427,5122,21639,4266605,454,0
Java,102340,52995,33706,15639,4775,3456485,836,0
HTML,24027,21723,1694,610,0,969172,138,0
XML,9093,6591,1544,958,0,344231,142,0
Freemarker Template,8551,5237,3010,304,1289,295857,175,0
JavaServer Pages,7041,5989,116,936,67,207112,199,0
Plain Text,6612,5866,0,746,0,327815,200,0
CSS,4373,3391,317,665,0,81562,66,0
Properties File,1105,468,533,104,0,63130,52,0
ActionScript,676,359,213,104,55,23470,4,0
License,206,172,0,34,0,11657,2,0
Extensible Stylesheet Language Transformations,163,153,0,10,0,5936,5,0
Document Type Definition,141,116,0,25,0,3438,1,0
SVG,11,10,1,0,0,763,1,0
Batch,6,6,0,0,0,477,2,0
