Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JavaScript,122153,105938,12046,4169,21238,3922275,455,0
Java,97021,49993,31980,15048,4581,3255039,811,0
HTML,22974,21107,1258,609,0,924835,138,0
XML,7756,6284,558,914,0,289044,138,0
Plain Text,6253,5545,0,708,0,310388,189,0
JavaServer Pages,5822,4938,26,858,42,167976,181,0
Freemarker Template,5369,4986,93,290,1209,169531,173,0
CSS,4381,3526,184,671,0,80215,69,0
ActionScript,676,359,213,104,55,23470,4,0
Properties File,665,456,130,79,0,42648,52,0
License,206,172,0,34,0,11657,2,0
Document Type Definition,114,90,0,24,0,2447,1,0
Extensible Stylesheet Language Transformations,75,65,0,10,0,2408,5,0
SVG,11,10,1,0,0,763,1,0
Batch,6,6,0,0,0,477,2,0
