Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JavaScript,126862,110467,12184,4211,21462,4154314,454,0
Java,98916,51163,32546,15207,4588,3333824,812,0
HTML,23460,21252,1602,606,0,943202,136,0
XML,8037,6431,674,932,0,300553,140,0
Freemarker Template,7451,5029,2129,293,1243,253393,171,0
JavaServer Pages,6967,6000,34,933,69,204614,199,0
Plain Text,6565,5820,0,745,0,324976,198,0
CSS,4310,3391,257,662,0,78961,66,0
Properties File,786,458,241,87,0,48062,52,0
ActionScript,676,359,213,104,55,23470,4,0
License,206,172,0,34,0,11657,2,0
Document Type Definition,141,116,0,25,0,3438,1,0
Extensible Stylesheet Language Transformations,75,65,0,10,0,2408,5,0
SVG,11,10,1,0,0,763,1,0
Batch,6,6,0,0,0,477,2,0
