Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JavaScript,113834,79836,22330,11668,15354,3424602,437,0
Java,92945,47549,31030,14366,4433,3111730,776,0
HTML,20692,19190,865,637,0,825459,134,0
XML,7665,6174,579,912,0,285970,142,0
Plain Text,6478,5734,0,744,0,322649,188,0
JavaServer Pages,5769,4902,16,851,43,166603,181,0
Freemarker Template,5268,4868,102,298,1132,166107,175,0
CSS,4372,3506,183,683,0,79668,68,0
ActionScript,676,359,213,104,55,23470,4,0
Properties File,657,457,127,73,0,42458,52,0
License,206,172,0,34,0,11637,2,0
Document Type Definition,114,90,0,24,0,2447,1,0
Extensible Stylesheet Language Transformations,75,65,0,10,0,2408,5,0
SVG,11,10,1,0,0,763,1,0
Batch,6,6,0,0,0,477,2,0
