Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Java,79899,41417,26164,12318,4107,2580090,714,0
JavaScript,45919,31747,8272,5900,6390,1305192,237,0
HTML,28609,12156,7157,9296,0,659723,94,0
XML,6788,5347,572,869,0,258689,139,0
CSS,4700,3791,236,673,0,84145,71,0
JavaServer Pages,4114,3416,11,687,28,128961,150,0
Freemarker Template,3742,3427,89,226,870,126748,153,0
Plain Text,1786,1663,0,123,0,74233,113,0
Properties File,611,290,208,113,0,24406,69,0
SVG,349,349,0,0,0,25554,6,0
ActionScript,249,118,97,34,10,8564,3,0
License,206,172,0,34,0,11637,2,0
Extensible Stylesheet Language Transformations,41,35,0,6,0,1265,3,0
Shell,3,1,1,1,0,85,1,0
