Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JavaScript,129388,111859,12407,5122,21639,4265719,454,0
Java,101472,52342,33611,15519,4741,3421851,829,0
HTML,23657,21364,1686,607,0,953172,137,0
XML,9026,6541,1543,942,0,339741,142,0
Freemarker Template,8358,5139,2922,297,1277,288834,171,0
JavaServer Pages,7043,5987,116,940,67,207243,199,0
Plain Text,6599,5853,0,746,0,327352,198,0
CSS,4394,3391,337,666,0,82429,66,0
Properties File,1103,468,531,104,0,63018,52,0
ActionScript,676,359,213,104,55,23470,4,0
License,206,172,0,34,0,11657,2,0
Extensible Stylesheet Language Transformations,163,153,0,10,0,5936,5,0
Document Type Definition,141,116,0,25,0,3438,1,0
SVG,11,10,1,0,0,763,1,0
Batch,6,6,0,0,0,477,2,0
